hist_id,event_attr_id,event_timestamp,release_label,time,actual,forecast,previous
540003,173,2026-02-02 15:00:00,"Feb 02, 2026  (Jan)",10:00,,,47.9
538056,173,2026-01-05 15:00:00,"Jan 05, 2026  (Dec)",10:00,47.9,48.3,48.2
535646,173,2025-12-01 15:00:00,"Dec 01, 2025  (Nov)",10:00,48.2,49.0,48.7
533837,173,2025-11-03 15:00:00,"Nov 03, 2025  (Oct)",10:00,48.7,49.4,49.1
531773,173,2025-10-01 14:00:00,"Oct 01, 2025  (Sep)",09:00,49.1,49.0,48.7
529785,173,2025-09-02 14:00:00,"Sep 02, 2025  (Aug)",09:00,48.7,49.0,48.0
527874,173,2025-08-01 14:00:00,"Aug 01, 2025  (Jul)",09:00,48.0,49.5,49.0
525718,173,2025-07-01 14:00:00,"Jul 01, 2025  (Jun)",09:00,49.0,48.8,48.5
523763,173,2025-06-02 14:00:00,"Jun 02, 2025  (May)",09:00,48.5,49.3,48.7
521665,173,2025-05-01 14:00:00,"May 01, 2025  (Apr)",09:00,48.7,48.0,49.0
519633,173,2025-04-01 14:00:00,"Apr 01, 2025  (Mar)",09:00,49.0,49.5,50.3
517648,173,2025-03-03 15:00:00,"Mar 03, 2025  (Feb)",10:00,50.3,50.6,50.9
515594,173,2025-02-03 15:00:00,"Feb 03, 2025  (Jan)",10:00,50.9,49.3,49.2
513816,173,2025-01-03 15:00:00,"Jan 03, 2025  (Dec)",10:00,49.3,48.2,48.4
511639,173,2024-12-02 15:00:00,"Dec 02, 2024  (Nov)",10:00,48.4,47.7,46.5
509570,173,2024-11-01 14:00:00,"Nov 01, 2024  (Oct)",09:00,46.5,47.6,47.2
507408,173,2024-10-01 14:00:00,"Oct 01, 2024  (Sep)",09:00,47.2,47.6,47.2
505558,173,2024-09-03 14:00:00,"Sep 03, 2024  (Aug)",09:00,47.2,47.5,46.8
503482,173,2024-08-01 14:00:00,"Aug 01, 2024  (Jul)",09:00,46.8,48.8,48.5
501400,173,2024-07-01 14:00:00,"Jul 01, 2024  (Jun)",09:00,48.5,49.2,48.7
499364,173,2024-06-03 14:00:00,"Jun 03, 2024  (May)",09:00,48.7,49.8,49.2
497186,173,2024-05-01 14:00:00,"May 01, 2024  (Apr)",09:00,49.2,50.0,50.3
495105,173,2024-04-01 14:00:00,"Apr 01, 2024  (Mar)",09:00,50.3,48.5,47.8
493072,173,2024-03-01 15:00:00,"Mar 01, 2024  (Feb)",10:00,47.8,49.5,49.1
490979,173,2024-02-01 15:00:00,"Feb 01, 2024  (Jan)",10:00,49.1,47.2,47.1
488952,173,2024-01-03 15:00:00,"Jan 03, 2024  (Dec)",10:00,47.4,47.1,46.7
486713,173,2023-12-01 15:00:00,"Dec 01, 2023  (Nov)",10:00,46.7,47.6,46.7
484520,173,2023-11-01 14:00:00,"Nov 01, 2023  (Oct)",09:00,46.7,49.0,49.0
482542,173,2023-10-02 14:00:00,"Oct 02, 2023  (Sep)",09:00,49.0,47.7,47.6
480651,173,2023-09-01 14:00:00,"Sep 01, 2023  (Aug)",09:00,47.6,47.0,46.4
478635,173,2023-08-01 14:00:00,"Aug 01, 2023  (Jul)",09:00,46.4,46.8,46.0
476809,173,2023-07-03 14:00:00,"Jul 03, 2023  (Jun)",09:00,46.0,47.2,46.9
474676,173,2023-06-01 14:00:00,"Jun 01, 2023  (May)",09:00,46.9,47.0,47.1
472035,173,2023-05-01 14:00:00,"May 01, 2023  (Apr)",09:00,47.1,46.8,46.3
469849,173,2023-04-03 14:00:00,"Apr 03, 2023  (Mar)",09:00,46.3,47.5,47.7
467614,173,2023-03-01 15:00:00,"Mar 01, 2023  (Feb)",10:00,47.7,48.0,47.4
465845,173,2023-02-01 15:00:00,"Feb 01, 2023  (Jan)",10:00,47.4,48.0,48.4
464286,173,2023-01-04 15:00:00,"Jan 04, 2023  (Dec)",10:00,48.4,48.5,49.0
462314,173,2022-12-01 15:00:00,"Dec 01, 2022  (Nov)",10:00,49.0,49.8,50.2
460398,173,2022-11-01 14:00:00,"Nov 01, 2022  (Oct)",09:00,50.2,50.0,50.9
458601,173,2022-10-03 14:00:00,"Oct 03, 2022  (Sep)",09:00,50.9,52.2,52.8
456763,173,2022-09-01 14:00:00,"Sep 01, 2022  (Aug)",09:00,52.8,52.0,52.8
455044,173,2022-08-01 14:00:00,"Aug 01, 2022  (Jul)",09:00,52.8,52.0,53.0
453208,173,2022-07-01 14:00:00,"Jul 01, 2022  (Jun)",09:00,53.0,54.9,56.1
451379,173,2022-06-01 14:00:00,"Jun 01, 2022  (May)",09:00,56.1,54.5,55.4
449519,173,2022-05-02 14:00:00,"May 02, 2022  (Apr)",09:00,55.4,57.6,57.1
447687,173,2022-04-01 14:00:00,"Apr 01, 2022  (Mar)",09:00,57.1,59.0,58.6
445814,173,2022-03-01 15:00:00,"Mar 01, 2022  (Feb)",10:00,58.6,58.0,57.6
444020,173,2022-02-01 15:00:00,"Feb 01, 2022  (Jan)",10:00,57.6,57.5,58.8
443113,173,2022-01-04 15:00:00,"Jan 04, 2022  (Dec)",10:00,58.7,60.0,61.1
440456,173,2021-12-01 15:00:00,"Dec 01, 2021  (Nov)",10:00,61.1,61.0,60.8
438636,173,2021-11-01 14:00:00,"Nov 01, 2021  (Oct)",09:00,60.8,60.5,61.1
436769,173,2021-10-01 14:00:00,"Oct 01, 2021  (Sep)",09:00,61.1,59.6,59.9
434963,173,2021-09-01 14:00:00,"Sep 01, 2021  (Aug)",09:00,59.9,58.6,59.5
433200,173,2021-08-02 14:00:00,"Aug 02, 2021  (Jul)",09:00,59.5,60.9,60.6
431343,173,2021-07-01 14:00:00,"Jul 01, 2021  (Jun)",09:00,60.6,61.0,61.2
429511,173,2021-06-01 14:00:00,"Jun 01, 2021  (May)",09:00,61.2,60.9,60.7
427734,173,2021-05-03 14:00:00,"May 03, 2021  (Apr)",09:00,60.7,65.0,64.7
425989,173,2021-04-01 14:00:00,"Apr 01, 2021  (Mar)",09:00,64.7,61.3,60.8
423990,173,2021-03-01 15:00:00,"Mar 01, 2021  (Feb)",10:00,60.8,58.8,58.7
422215,173,2021-02-01 15:00:00,"Feb 01, 2021  (Jan)",10:00,58.7,60.0,60.5
420684,173,2021-01-05 15:00:00,"Jan 05, 2021  (Dec)",10:00,60.7,56.6,57.5
418171,173,2020-12-01 15:00:00,"Dec 01, 2020  (Nov)",10:00,57.5,58.0,59.3
416058,173,2020-11-02 15:00:00,"Nov 02, 2020  (Oct)",10:00,59.3,55.8,55.4
414340,173,2020-10-01 14:00:00,"Oct 01, 2020  (Sep)",09:00,55.4,56.4,56.0
412381,173,2020-09-01 14:00:00,"Sep 01, 2020  (Aug)",09:00,56.0,54.5,54.2
410658,173,2020-08-03 14:00:00,"Aug 03, 2020  (Jul)",09:00,54.2,53.6,52.6
408764,173,2020-07-01 14:00:00,"Jul 01, 2020  (Jun)",09:00,52.6,49.5,43.1
406923,173,2020-06-01 14:00:00,"Jun 01, 2020  (May)",09:00,43.1,43.0,41.5
405171,173,2020-05-01 14:00:00,"May 01, 2020  (Apr)",09:00,41.5,36.9,49.1
403408,173,2020-04-01 14:00:00,"Apr 01, 2020  (Mar)",09:00,49.1,45.0,50.1
401672,173,2020-03-02 15:00:00,"Mar 02, 2020  (Feb)",10:00,50.1,50.5,50.9
400030,173,2020-02-03 15:00:00,"Feb 03, 2020  (Jan)",10:00,50.9,48.5,47.8
398446,173,2020-01-03 15:00:00,"Jan 03, 2020  (Dec)",10:00,47.2,49.0,48.1
396746,173,2019-12-02 15:00:00,"Dec 02, 2019  (Nov)",10:00,48.1,49.2,48.3
395044,173,2019-11-01 14:00:00,"Nov 01, 2019  (Oct)",09:00,48.3,48.9,47.8
393295,173,2019-10-01 14:00:00,"Oct 01, 2019  (Sep)",09:00,47.8,50.4,49.1
391753,173,2019-09-03 14:00:00,"Sep 03, 2019  (Aug)",09:00,49.1,51.1,51.2
389996,173,2019-08-01 14:00:00,"Aug 01, 2019  (Jul)",09:00,51.2,52.0,51.7
388414,173,2019-07-01 14:00:00,"Jul 01, 2019  (Jun)",09:00,51.7,51.0,52.1
386788,173,2019-06-03 14:00:00,"Jun 03, 2019  (May)",09:00,52.1,53.0,52.8
384917,173,2019-05-01 14:00:00,"May 01, 2019  (Apr)",09:00,52.8,55.0,55.3
383345,173,2019-04-01 14:00:00,"Apr 01, 2019  (Mar)",09:00,55.3,54.5,54.2
381553,173,2019-03-01 15:00:00,"Mar 01, 2019  (Feb)",10:00,54.2,55.5,56.6
380001,173,2019-02-01 15:00:00,"Feb 01, 2019  (Jan)",10:00,56.6,54.2,54.3
378401,173,2019-01-03 15:00:00,"Jan 03, 2019  (Dec)",10:00,54.1,57.7,59.3
376686,173,2018-12-03 15:00:00,"Dec 03, 2018  (Nov)",10:00,59.3,57.6,57.7
375068,173,2018-11-01 14:00:00,"Nov 01, 2018  (Oct)",09:00,57.7,59.0,59.8
373442,173,2018-10-01 14:00:00,"Oct 01, 2018  (Sep)",09:00,59.8,60.1,61.3
371994,173,2018-09-04 14:00:00,"Sep 04, 2018  (Aug)",09:00,61.3,57.6,58.1
370275,173,2018-08-01 14:00:00,"Aug 01, 2018  (Jul)",09:00,58.1,59.4,60.2
368713,173,2018-07-02 14:00:00,"Jul 02, 2018  (Jun)",09:00,60.2,58.4,58.7
367119,173,2018-06-01 14:00:00,"Jun 01, 2018  (May)",09:00,58.7,58.2,57.3
365392,173,2018-05-01 14:00:00,"May 01, 2018  (Apr)",09:00,57.3,58.6,59.3
363889,173,2018-04-02 14:00:00,"Apr 02, 2018  (Mar)",09:00,59.3,60.1,60.8
362166,173,2018-03-01 15:00:00,"Mar 01, 2018  (Feb)",10:00,60.8,58.7,59.1
360701,173,2018-02-01 15:00:00,"Feb 01, 2018  (Jan)",10:00,59.1,58.8,59.7
359272,173,2018-01-03 15:00:00,"Jan 03, 2018  (Dec)",10:00,59.7,58.1,58.2
357687,173,2017-12-01 15:00:00,"Dec 01, 2017  (Nov)",10:00,58.2,58.4,58.7
356107,173,2017-11-01 14:00:00,"Nov 01, 2017  (Oct)",09:00,58.7,59.5,60.8
354956,173,2017-10-02 14:00:00,"Oct 02, 2017  (Sep)",09:00,60.8,58.0,58.8
353553,173,2017-09-01 14:00:00,"Sep 01, 2017  (Aug)",09:00,58.8,56.5,56.3
352045,173,2017-08-01 14:00:00,"Aug 01, 2017  (Jul)",09:00,56.3,56.5,57.8
350693,173,2017-07-03 14:00:00,"Jul 03, 2017  (Jun)",09:00,57.8,55.2,54.9
349153,173,2017-06-01 14:00:00,"Jun 01, 2017  (May)",09:00,54.9,54.5,54.8
347468,173,2017-05-01 14:00:00,"May 01, 2017  (Apr)",09:00,54.8,56.5,57.2
346178,173,2017-04-03 14:00:00,"Apr 03, 2017  (Mar)",09:00,57.2,57.0,57.7
344461,173,2017-03-01 15:00:00,"Mar 01, 2017  (Feb)",10:00,57.7,56.0,56.0
341826,173,2017-02-01 15:00:00,"Feb 01, 2017  (Jan)",10:00,56.0,55.0,54.5
340207,173,2017-01-03 15:00:00,"Jan 03, 2017  (Dec)",10:00,54.7,53.6,53.2
338581,173,2016-12-01 15:00:00,"Dec 01, 2016  (Nov)",10:00,53.2,52.2,51.9
337011,173,2016-11-01 14:00:00,"Nov 01, 2016  (Oct)",09:00,51.9,51.7,51.5
335463,173,2016-10-03 14:00:00,"Oct 03, 2016  (Sep)",09:00,51.5,50.3,49.4
333887,173,2016-09-01 14:00:00,"Sep 01, 2016  (Aug)",09:00,49.4,52.0,52.6
332261,173,2016-08-01 14:00:00,"Aug 01, 2016  (Jul)",09:00,52.6,53.0,53.2
330742,173,2016-07-01 14:00:00,"Jul 01, 2016  (Jun)",09:00,53.2,51.4,51.3
329195,173,2016-06-01 14:00:00,"Jun 01, 2016  (May)",09:00,51.3,50.4,50.8
327219,173,2016-05-02 14:00:00,"May 02, 2016  (Apr)",09:00,50.8,51.4,51.8
325557,173,2016-04-01 14:00:00,"Apr 01, 2016  (Mar)",09:00,51.8,50.7,49.5
323952,173,2016-03-01 15:00:00,"Mar 01, 2016  (Feb)",10:00,49.5,48.5,48.2
322374,173,2016-02-01 15:00:00,"Feb 01, 2016  (Jan)",10:00,48.2,48.1,48.0
320929,173,2016-01-04 15:00:00,"Jan 04, 2016  (Dec)",10:00,48.2,49.0,48.6
319341,173,2015-12-01 15:00:00,"Dec 01, 2015  (Nov)",10:00,48.6,50.5,50.1
317663,173,2015-11-02 15:00:00,"Nov 02, 2015  (Oct)",10:00,50.1,50.0,50.2
313684,173,2015-10-01 14:00:00,"Oct 01, 2015  (Sep)",09:00,50.2,50.6,51.1
312224,173,2015-09-01 14:00:00,"Sep 01, 2015  (Aug)",09:00,51.1,52.6,52.7
310810,173,2015-08-03 13:25:00,"Aug 03, 2015  (Jul)",08:25,52.7,53.5,53.5
59479,173,2015-07-01 14:00:00,"Jul 01, 2015  (Jun)",09:00,53.5,53.1,52.8
57964,173,2015-06-01 14:00:00,"Jun 01, 2015  (May)",09:00,52.8,52.0,51.5
56464,173,2015-05-01 14:00:00,"May 01, 2015  (Apr)",09:00,51.5,52.0,51.5
55015,173,2015-04-01 14:00:00,"Apr 01, 2015  (Mar)",09:00,51.5,52.5,52.9
49247,173,2015-03-02 15:00:00,"Mar 02, 2015  (Feb)",10:00,52.9,53.0,53.5
47829,173,2015-02-02 15:00:00,"Feb 02, 2015  (Jan)",10:00,53.5,54.5,55.5
46488,173,2015-01-02 15:00:00,"Jan 02, 2015  (Dec)",10:00,55.5,57.6,58.7
45155,173,2014-12-01 15:00:00,"Dec 01, 2014  (Nov)",10:00,58.7,57.9,59.0
43830,173,2014-11-03 15:00:00,"Nov 03, 2014  (Oct)",10:00,59.0,56.2,56.6
42357,173,2014-10-01 14:00:00,"Oct 01, 2014  (Sep)",09:00,56.6,58.5,59.0
41116,173,2014-09-02 14:00:00,"Sep 02, 2014",09:00,59.0,56.8,57.1
39993,173,2014-08-01 14:00:00,"Aug 01, 2014",09:00,57.1,56.0,55.3
38704,173,2014-07-01 14:00:00,"Jul 01, 2014",09:00,55.3,55.8,55.4
38019,173,2014-06-02 14:00:00,"Jun 02, 2014",09:00,55.4,55.5,54.9
36932,173,2014-05-01 14:00:00,"May 01, 2014",09:00,54.9,54.3,53.7
36004,173,2014-04-01 14:00:00,"Apr 01, 2014",09:00,53.7,54.0,53.2
35095,173,2014-03-03 15:00:00,"Mar 03, 2014",10:00,53.2,52.0,51.3
34191,173,2014-02-03 15:00:00,"Feb 03, 2014",10:00,51.3,56.4,57.0
33293,173,2014-01-02 15:00:00,"Jan 02, 2014",10:00,57.0,57.0,57.3
32403,173,2013-12-02 15:00:00,"Dec 02, 2013",10:00,57.3,55.0,56.4
31452,173,2013-11-01 14:00:00,"Nov 01, 2013",09:00,56.4,55.0,56.2
30576,173,2013-10-01 14:00:00,"Oct 01, 2013",09:00,56.2,55.0,55.7
29816,173,2013-09-03 14:00:00,"Sep 03, 2013",09:00,55.7,54.0,55.4
28918,173,2013-08-01 14:00:00,"Aug 01, 2013",09:00,55.4,52.0,50.9
28092,173,2013-07-01 14:00:00,"Jul 01, 2013",09:00,50.9,50.5,49.0
27194,173,2013-06-03 14:00:00,"Jun 03, 2013",09:00,49.0,50.7,50.7
26375,173,2013-05-01 14:00:00,"May 01, 2013",09:00,50.7,50.9,51.3
25658,173,2013-04-01 14:00:00,"Apr 01, 2013",09:00,51.3,54.2,54.2
24898,173,2013-03-01 15:00:00,"Mar 01, 2013",10:00,54.2,52.5,53.1
24344,173,2013-02-01 15:00:00,"Feb 01, 2013",10:00,53.1,50.6,50.2
23685,173,2013-01-02 15:00:00,"Jan 02, 2013",10:00,50.7,50.3,49.5
23021,173,2012-12-03 15:00:00,"Dec 03, 2012",10:00,49.5,51.3,51.7
22257,173,2012-11-01 14:00:00,"Nov 01, 2012",09:00,51.7,51.2,51.5
21489,173,2012-10-01 14:00:00,"Oct 01, 2012",09:00,51.5,49.7,49.6
20845,173,2012-09-04 14:00:00,"Sep 04, 2012",09:00,49.6,50.0,49.8
20096,173,2012-08-01 14:00:00,"Aug 01, 2012",09:00,49.8,50.2,49.7
19386,173,2012-07-02 14:00:00,"Jul 02, 2012",09:00,49.7,52.0,53.5
18633,173,2012-06-01 14:00:00,"Jun 01, 2012",09:00,53.5,53.9,54.8
17916,173,2012-05-01 14:00:00,"May 01, 2012",09:00,54.8,53.0,53.4
17051,173,2012-04-02 14:00:00,"Apr 02, 2012",09:00,53.4,53.0,52.4
16549,173,2012-03-01 15:00:00,"Mar 01, 2012",10:00,52.4,54.6,54.1
16065,173,2012-02-01 15:00:00,"Feb 01, 2012",10:00,54.1,54.5,53.9
15676,173,2012-01-03 15:00:00,"Jan 03, 2012",10:00,53.9,53.2,52.7
15232,173,2011-12-01 15:00:00,"Dec 01, 2011",10:00,52.7,51.5,50.8
14798,173,2011-11-01 14:00:00,"Nov 01, 2011",09:00,50.8,52.1,51.6
